NEW SEED: 
humid4178919510 -> 4178919510
location4178919510 -> 3002909963
location4178919510 -> 4178919510
fert3820865877 -> 3820865877
wat3820865877 -> 2466791857
light2466791857 -> 459463191
temp459463191 -> 129211499
humid129211499 -> 945708046
location945708046 -> 950811755
location945708046 -> 945708046
humid129211499 -> 129211499
location129211499 -> 548082521
temp459463191 -> 459463191
humid459463191 -> 238098220
location238098220 -> 656969242
humid459463191 -> 459463191
location459463191 -> 416197438
location459463191 -> 459463191
light2466791857 -> 2466791857
temp2466791857 -> 2100615659
humid2100615659 -> 2100615659
location2100615659 -> 1557042425
location2100615659 -> 2100615659
temp2466791857 -> 2466791857
humid2466791857 -> 2715328503
location2715328503 -> 2082746247
location2715328503 -> 2715328503
humid2466791857 -> 2466791857
location2466791857 -> 3654037058
location2466791857 -> 2466791857
wat3820865877 -> 3820865877
light3820865877 -> 475489022
temp475489022 -> 145237330
humid145237330 -> 961733877
location961733877 -> 966837586
location961733877 -> 961733877
humid145237330 -> 145237330
location145237330 -> 564108352
temp475489022 -> 475489022
humid475489022 -> 254124051
location254124051 -> 672995073
humid475489022 -> 475489022
location475489022 -> 432223269
location475489022 -> 475489022
light3820865877 -> 3820865877
temp3820865877 -> 3833731444
humid3833731444 -> 2902739975
location2902739975 -> 4271857604
location2902739975 -> 2902739975
humid3833731444 -> 3833731444
location3833731444 -> 3822845902
location3833731444 -> 3833731444
temp3820865877 -> 3820865877
humid3820865877 -> 2889874408
location2889874408 -> 4258992037
location2889874408 -> 2889874408
humid3820865877 -> 3820865877
location3820865877 -> 3809980335
location3820865877 -> 3820865877
soil3107544690 -> 5795358659
fert5795358659 -> 5795358659
wat5795358659 -> 5795358659
light5795358659 -> 5795358659
temp5795358659 -> 5795358659
humid5795358659 -> 5795358659
location5795358659 -> 5795358659
soil3107544690 -> 2800539184
fert2800539184 -> 2991735215
wat2991735215 -> 4081723708
light4081723708 -> 4081723708
temp4081723708 -> 4081723708
humid4081723708 -> 3517838291
location3517838291 -> 1896328873
location3517838291 -> 3517838291
humid4081723708 -> 4081723708
location4081723708 -> 2905714161
location4081723708 -> 4081723708
wat2991735215 -> 2991735215
light2991735215 -> 916338461
temp916338461 -> 3157650913
humid3157650913 -> 4119316929
location4119316929 -> 2943307382
location4119316929 -> 4119316929
humid3157650913 -> 3157650913
location3157650913 -> 3330192998
location3157650913 -> 3157650913
temp916338461 -> 916338461
humid916338461 -> 571543949
location571543949 -> 528278196
location571543949 -> 571543949
humid916338461 -> 916338461
location916338461 -> 921442170
location916338461 -> 916338461
light2991735215 -> 2991735215
temp2991735215 -> 2177537987
humid2177537987 -> 3000970517
location3000970517 -> 4173627759
location3000970517 -> 3000970517
humid2177537987 -> 2177537987
location2177537987 -> 1633964753
location2177537987 -> 2177537987
temp2991735215 -> 2991735215
humid2991735215 -> 2512442990
location2512442990 -> 3699688191
location2512442990 -> 2512442990
humid2991735215 -> 2991735215
location2991735215 -> 4164392457
location2991735215 -> 2991735215
fert2800539184 -> 2800539184
wat2800539184 -> 3890527677
light3890527677 -> 545150822
temp545150822 -> 214899130
humid214899130 -> 1031395677
location1031395677 -> 1036499386
location1031395677 -> 1031395677
humid214899130 -> 214899130
location214899130 -> 633770152
temp545150822 -> 545150822
humid545150822 -> 323785851
location323785851 -> 280520098
location323785851 -> 323785851
humid545150822 -> 545150822
location545150822 -> 501885069
location545150822 -> 545150822
light3890527677 -> 3890527677
temp3890527677 -> 3903393244
humid3903393244 -> 2778217185
location2778217185 -> 2145634929
location2778217185 -> 2778217185
humid3903393244 -> 3903393244
location3903393244 -> 3480326964
location3903393244 -> 3903393244
temp3890527677 -> 3890527677
humid3890527677 -> 2765351618
location2765351618 -> 2132769362
location2765351618 -> 2765351618
humid3890527677 -> 3890527677
location3890527677 -> 3467461397
location3890527677 -> 3890527677
wat2800539184 -> 2800539184
light2800539184 -> 1246175240
temp1246175240 -> 577257751
humid577257751 -> 355892780
location355892780 -> 312627027
location355892780 -> 355892780
humid577257751 -> 577257751
location577257751 -> 695716521
location577257751 -> 577257751
temp1246175240 -> 1246175240
humid1246175240 -> 1357328998
location1357328998 -> 2614349068
location1357328998 -> 1357328998
humid1246175240 -> 1246175240
location1246175240 -> 2273389593
location1246175240 -> 1246175240
light2800539184 -> 2800539184
temp2800539184 -> 1823860994
humid1823860994 -> 619618845
location619618845 -> 738077615
location619618845 -> 619618845
humid1823860994 -> 1823860994
location1823860994 -> 1280287760
location1823860994 -> 1823860994
temp2800539184 -> 2800539184
humid2800539184 -> 3315966090
location3315966090 -> 2388485810
location3315966090 -> 3315966090
humid2800539184 -> 2800539184
location2800539184 -> 2167956928
location2800539184 -> 2800539184
soil3107544690 -> 4635879824
fert4635879824 -> 4635879824
wat4635879824 -> 4635879824
light4635879824 -> 4635879824
temp4635879824 -> 4635879824
humid4635879824 -> 4635879824
location4635879824 -> 4635879824
soil3107544690 -> 2889325385
fert2889325385 -> 3060305509
wat3060305509 -> 3590829573
light3590829573 -> 1904338434
temp1904338434 -> 1143999061
humid1143999061 -> 1255152819
location1255152819 -> 2282367172
location1255152819 -> 1255152819
humid1143999061 -> 1143999061
location1143999061 -> 1143999061
temp1904338434 -> 1904338434
humid1904338434 -> 700096285
location700096285 -> 136114929
location700096285 -> 700096285
humid1904338434 -> 1904338434
location1904338434 -> 1360765200
location1904338434 -> 1904338434
light3590829573 -> 3590829573
temp3590829573 -> 3590829573
humid3590829573 -> 3419230914
location3419230914 -> 2569188913
location3419230914 -> 3419230914
humid3590829573 -> 3590829573
location3590829573 -> 3999998080
location3590829573 -> 3590829573
wat3060305509 -> 3060305509
light3060305509 -> 984908755
temp984908755 -> 3226221207
humid3226221207 -> 4187887223
location4187887223 -> 3011877676
location4187887223 -> 4187887223
humid3226221207 -> 3226221207
location3226221207 -> 2298740927
location3226221207 -> 3226221207
temp984908755 -> 984908755
humid984908755 -> 1806412619
location1806412619 -> 1262839385
location1806412619 -> 1806412619
humid984908755 -> 984908755
location984908755 -> 990012464
location984908755 -> 984908755
light3060305509 -> 3060305509
temp3060305509 -> 2246108281
humid2246108281 -> 3069540811
location3069540811 -> 3242082896
location3069540811 -> 3069540811
humid2246108281 -> 2246108281
location2246108281 -> 1702535047
location2246108281 -> 2246108281
temp3060305509 -> 3060305509
humid3060305509 -> 2581013284
location2581013284 -> 1948431028
location2581013284 -> 2581013284
humid3060305509 -> 3060305509
location3060305509 -> 3232847594
location3060305509 -> 3060305509
fert2889325385 -> 2889325385
wat2889325385 -> 3979313878
light3979313878 -> 3979313878
temp3979313878 -> 3992179445
humid3992179445 -> 2285362140
location2285362140 -> 1741788906
location2285362140 -> 2285362140
humid3992179445 -> 3992179445
location3992179445 -> 3569113165
location3992179445 -> 3992179445
temp3979313878 -> 3979313878
humid3979313878 -> 2272496573
location2272496573 -> 1728923339
location2272496573 -> 2272496573
humid3979313878 -> 3979313878
location3979313878 -> 3556247598
location3979313878 -> 3979313878
wat2889325385 -> 2889325385
light2889325385 -> 813928631
temp813928631 -> 888247156
humid888247156 -> 543452644
location543452644 -> 500186891
location543452644 -> 543452644
humid888247156 -> 888247156
location888247156 -> 893350865
location888247156 -> 888247156
temp813928631 -> 813928631
humid813928631 -> 469134119
location469134119 -> 425868366
location469134119 -> 469134119
humid813928631 -> 813928631
location813928631 -> 819032340
location813928631 -> 813928631
light2889325385 -> 2889325385
temp2889325385 -> 1912647195
humid1912647195 -> 708405046
location708405046 -> 144423690
location708405046 -> 708405046
humid1912647195 -> 1912647195
location1912647195 -> 1369073961
location1912647195 -> 1912647195
temp2889325385 -> 2889325385
humid2889325385 -> 2410033160
location2410033160 -> 3872465426
location2410033160 -> 2410033160
humid2889325385 -> 2889325385
location2889325385 -> 4258443014
location2889325385 -> 2889325385
soil3107544690 -> 3911397493
fert3911397493 -> 4269451126
wat4269451126 -> 2113409414
light2113409414 -> 3402066863
temp3402066863 -> 3402066863
humid3402066863 -> 3795700837
location3795700837 -> 3784815295
location3795700837 -> 3795700837
humid3402066863 -> 3402066863
location3402066863 -> 2552024862
location3402066863 -> 3402066863
light2113409414 -> 2113409414
temp2113409414 -> 761330397
humid761330397 -> 416535885
location416535885 -> 373270132
location416535885 -> 416535885
humid761330397 -> 761330397
location761330397 -> 197349041
location761330397 -> 761330397
temp2113409414 -> 2113409414
humid2113409414 -> 2113409414
location2113409414 -> 1569836180
location2113409414 -> 2113409414
wat4269451126 -> 4269451126
light4269451126 -> 4235435863
temp4235435863 -> 4252554345
humid4252554345 -> 3688668928
location3688668928 -> 4097837435
location3688668928 -> 3688668928
humid4252554345 -> 4252554345
location4252554345 -> 3076544798
location4252554345 -> 4252554345
temp4235435863 -> 4235435863
humid4235435863 -> 3671550446
location3671550446 -> 4080718953
location3671550446 -> 3671550446
humid4235435863 -> 4235435863
location4235435863 -> 3059426316
location4235435863 -> 4235435863
light4269451126 -> 4269451126
temp4269451126 -> 4286569608
humid4286569608 -> 3722684191
location3722684191 -> 4131852698
location3722684191 -> 3722684191
humid4286569608 -> 4286569608
location4286569608 -> 3110560061
location4286569608 -> 4286569608
temp4269451126 -> 4269451126
humid4269451126 -> 3705565709
location3705565709 -> 4114734216
location3705565709 -> 3705565709
humid4269451126 -> 4269451126
location4269451126 -> 3093441579
location4269451126 -> 4269451126
fert3911397493 -> 3911397493
wat3911397493 -> 1755355781
light1755355781 -> 2342309984
temp2342309984 -> 1976133786
humid1976133786 -> 771891637
location771891637 -> 207910281
location771891637 -> 771891637
humid1976133786 -> 1976133786
location1976133786 -> 1432560552
location1976133786 -> 1976133786
temp2342309984 -> 2342309984
humid2342309984 -> 3165742514
location3165742514 -> 3338284599
location3165742514 -> 3165742514
humid2342309984 -> 2342309984
location2342309984 -> 1798736750
location2342309984 -> 2342309984
light1755355781 -> 1755355781
temp1755355781 -> 3066124647
humid3066124647 -> 2586832422
location2586832422 -> 1954250166
location2586832422 -> 2586832422
humid3066124647 -> 3066124647
location3066124647 -> 3238666732
location3066124647 -> 3066124647
temp1755355781 -> 1755355781
humid1755355781 -> 108682060
location108682060 -> 114977229
location108682060 -> 108682060
humid1755355781 -> 1755355781
location1755355781 -> 1211782547
location1755355781 -> 1755355781
wat3911397493 -> 3911397493
light3911397493 -> 3911397493
temp3911397493 -> 3924263060
humid3924263060 -> 2799087001
location2799087001 -> 2166504745
location2799087001 -> 2799087001
humid3924263060 -> 3924263060
location3924263060 -> 3501196780
location3924263060 -> 3924263060
temp3911397493 -> 3911397493
humid3911397493 -> 2786221434
location2786221434 -> 2153639178
location2786221434 -> 2786221434
humid3911397493 -> 3911397493
location3911397493 -> 3488331213
location3911397493 -> 3911397493
soil3107544690 -> 1845402805
fert1845402805 -> 85888236
wat85888236 -> 368652488
light368652488 -> 1040769815
temp1040769815 -> 3282082267
humid3282082267 -> 4243748283
location4243748283 -> 3067738736
location4243748283 -> 4243748283
humid3282082267 -> 3282082267
location3282082267 -> 2354601987
location3282082267 -> 3282082267
temp1040769815 -> 1040769815
humid1040769815 -> 1151923573
location1151923573 -> 2408427453
location1151923573 -> 1151923573
humid1040769815 -> 1040769815
location1040769815 -> 1045873524
location1040769815 -> 1040769815
light368652488 -> 368652488
temp368652488 -> 1618442081
humid1618442081 -> 1729595839
location1729595839 -> 1186022605
location1729595839 -> 1729595839
humid1618442081 -> 1618442081
location1618442081 -> 3917225283
location1618442081 -> 1618442081
temp368652488 -> 368652488
humid368652488 -> 1096405130
location1096405130 -> 1101508839
location1096405130 -> 1096405130
humid368652488 -> 368652488
location368652488 -> 325386735
location368652488 -> 368652488
wat85888236 -> 85888236
light85888236 -> 2450566490
temp2450566490 -> 2084390292
humid2084390292 -> 2084390292
location2084390292 -> 1540817058
location2084390292 -> 2084390292
temp2450566490 -> 2450566490
humid2450566490 -> 2699103136
location2699103136 -> 2066520880
location2699103136 -> 2699103136
humid2450566490 -> 2450566490
location2450566490 -> 3637811691
location2450566490 -> 2450566490
light85888236 -> 85888236
temp85888236 -> 1335677829
humid1335677829 -> 1446831587
location1446831587 -> 2703851657
location1446831587 -> 1446831587
humid1335677829 -> 1335677829
location1335677829 -> 2592697899
location1335677829 -> 1335677829
temp85888236 -> 85888236
humid85888236 -> 902384783
location902384783 -> 907488492
location902384783 -> 902384783
humid85888236 -> 85888236
location85888236 -> 92183405
location85888236 -> 85888236
fert1845402805 -> 1845402805
wat1845402805 -> 4197963756
light4197963756 -> 4163948493
temp4163948493 -> 4163948493
humid4163948493 -> 3600063076
location3600063076 -> 4009231583
location3600063076 -> 3600063076
humid4163948493 -> 4163948493
location4163948493 -> 2987938946
location4163948493 -> 4163948493
light4197963756 -> 4197963756
temp4197963756 -> 4215082238
humid4215082238 -> 3651196821
location3651196821 -> 4060365328
location3651196821 -> 3651196821
humid4215082238 -> 4215082238
location4215082238 -> 3039072691
location4215082238 -> 4215082238
temp4197963756 -> 4197963756
humid4197963756 -> 3634078339
location3634078339 -> 4043246846
location3634078339 -> 3634078339
humid4197963756 -> 4197963756
